id,value,category,priority,timestamp,metadata
point_025882,25882,category_2,high,1756824503.6502957,Generated point 25882
point_025883,25883,category_3,medium,1756824503.6503115,Generated point 25883
point_025884,25884,category_4,medium,1756824503.650327,Generated point 25884
point_025885,25885,category_5,medium,1756824503.6503422,Generated point 25885
point_025886,25886,category_6,high,1756824503.6503575,Generated point 25886
point_025887,25887,category_7,medium,1756824503.6503723,Generated point 25887
point_025888,25888,category_8,high,1756824503.6503878,Generated point 25888
point_025889,25889,category_9,medium,1756824503.6504025,Generated point 25889
point_025890,25890,category_10,medium,1756824503.6504178,Generated point 25890
point_025891,25891,category_11,high,1756824503.6504335,Generated point 25891
point_025892,25892,category_12,low,1756824503.6505067,Generated point 25892
point_025893,25893,category_13,medium,1756824503.6505282,Generated point 25893
point_025894,25894,category_14,low,1756824503.6505446,Generated point 25894
point_025895,25895,category_15,low,1756824503.65056,Generated point 25895
point_025896,25896,category_16,high,1756824503.6505752,Generated point 25896
point_025897,25897,category_17,high,1756824503.6505907,Generated point 25897
point_025898,25898,category_18,high,1756824503.6506064,Generated point 25898
point_025899,25899,category_19,high,1756824503.6506217,Generated point 25899
point_025900,25900,category_0,low,1756824503.6506374,Generated point 25900
point_025901,25901,category_1,medium,1756824503.6506524,Generated point 25901
point_025902,25902,category_2,high,1756824503.6506677,Generated point 25902
point_025903,25903,category_3,high,1756824503.6506834,Generated point 25903
point_025904,25904,category_4,high,1756824503.6506987,Generated point 25904
point_025905,25905,category_5,medium,1756824503.6507294,Generated point 25905
point_025906,25906,category_6,high,1756824503.6507444,Generated point 25906
point_025907,25907,category_7,high,1756824503.650759,Generated point 25907
point_025908,25908,category_8,high,1756824503.6507733,Generated point 25908
point_025909,25909,category_9,high,1756824503.6507878,Generated point 25909
point_025910,25910,category_10,high,1756824503.6508021,Generated point 25910
point_025911,25911,category_11,high,1756824503.650817,Generated point 25911
point_025912,25912,category_12,high,1756824503.6508317,Generated point 25912
point_025913,25913,category_13,high,1756824503.6508462,Generated point 25913
point_025914,25914,category_14,high,1756824503.6508608,Generated point 25914
point_025915,25915,category_15,low,1756824503.650878,Generated point 25915
point_025916,25916,category_16,high,1756824503.6508925,Generated point 25916
point_025917,25917,category_17,medium,1756824503.650907,Generated point 25917
point_025918,25918,category_18,low,1756824503.6509218,Generated point 25918
point_025919,25919,category_19,low,1756824503.6509535,Generated point 25919
point_025920,25920,category_0,medium,1756824503.6509686,Generated point 25920
point_025921,25921,category_1,medium,1756824503.650984,Generated point 25921
point_025922,25922,category_2,medium,1756824503.6510696,Generated point 25922
point_025923,25923,category_3,high,1756824503.6510909,Generated point 25923
point_025924,25924,category_4,high,1756824503.6511073,Generated point 25924
point_025925,25925,category_5,low,1756824503.6511226,Generated point 25925
point_025926,25926,category_6,low,1756824503.6511383,Generated point 25926
point_025927,25927,category_7,medium,1756824503.6511564,Generated point 25927
point_025928,25928,category_8,medium,1756824503.6511722,Generated point 25928
point_025929,25929,category_9,medium,1756824503.6511872,Generated point 25929
point_025930,25930,category_10,medium,1756824503.6512027,Generated point 25930
point_025931,25931,category_11,high,1756824503.6512182,Generated point 25931
point_025932,25932,category_12,low,1756824503.6512332,Generated point 25932
point_025933,25933,category_13,high,1756824503.6512485,Generated point 25933
point_025934,25934,category_14,low,1756824503.6512635,Generated point 25934
point_025935,25935,category_15,low,1756824503.6512783,Generated point 25935
point_025936,25936,category_16,low,1756824503.6512935,Generated point 25936
point_025937,25937,category_17,high,1756824503.6513088,Generated point 25937
point_025938,25938,category_18,high,1756824503.6513245,Generated point 25938
point_025939,25939,category_19,high,1756824503.6513395,Generated point 25939
point_025940,25940,category_0,medium,1756824503.6513543,Generated point 25940
point_025941,25941,category_1,low,1756824503.6513696,Generated point 25941
point_025942,25942,category_2,medium,1756824503.6513848,Generated point 25942
point_025943,25943,category_3,high,1756824503.651417,Generated point 25943
point_025944,25944,category_4,low,1756824503.6514492,Generated point 25944
point_025945,25945,category_5,medium,1756824503.6514645,Generated point 25945
point_025946,25946,category_6,high,1756824503.6514797,Generated point 25946
point_025947,25947,category_7,high,1756824503.651495,Generated point 25947
point_025948,25948,category_8,low,1756824503.6515105,Generated point 25948
point_025949,25949,category_9,medium,1756824503.6515257,Generated point 25949
point_025950,25950,category_10,low,1756824503.651541,Generated point 25950
point_025951,25951,category_11,high,1756824503.6515563,Generated point 25951
point_025952,25952,category_12,high,1756824503.6515718,Generated point 25952
point_025953,25953,category_13,high,1756824503.6515868,Generated point 25953
point_025954,25954,category_14,low,1756824503.6516023,Generated point 25954
point_025955,25955,category_15,low,1756824503.651617,Generated point 25955
point_025956,25956,category_16,medium,1756824503.651686,Generated point 25956
point_025957,25957,category_17,low,1756824503.6517062,Generated point 25957
point_025958,25958,category_18,high,1756824503.651722,Generated point 25958
point_025959,25959,category_19,high,1756824503.6517377,Generated point 25959
point_025960,25960,category_0,medium,1756824503.6517532,Generated point 25960
point_025961,25961,category_1,high,1756824503.6517687,Generated point 25961
point_025962,25962,category_2,high,1756824503.651784,Generated point 25962
point_025963,25963,category_3,high,1756824503.6518521,Generated point 25963
point_025964,25964,category_4,low,1756824503.6518724,Generated point 25964
point_025965,25965,category_5,medium,1756824503.6518886,Generated point 25965
point_025966,25966,category_6,high,1756824503.6519046,Generated point 25966
point_025967,25967,category_7,high,1756824503.6519196,Generated point 25967
point_025968,25968,category_8,low,1756824503.6519346,Generated point 25968
point_025969,25969,category_9,low,1756824503.6519496,Generated point 25969
point_025970,25970,category_10,high,1756824503.6519647,Generated point 25970
point_025971,25971,category_11,high,1756824503.6519797,Generated point 25971
point_025972,25972,category_12,high,1756824503.6519947,Generated point 25972
point_025973,25973,category_13,medium,1756824503.6520102,Generated point 25973
point_025974,25974,category_14,medium,1756824503.6520257,Generated point 25974
point_025975,25975,category_15,low,1756824503.6520412,Generated point 25975
point_025976,25976,category_16,high,1756824503.6520567,Generated point 25976
point_025977,25977,category_17,medium,1756824503.6520717,Generated point 25977
point_025978,25978,category_18,high,1756824503.6520896,Generated point 25978
point_025979,25979,category_19,low,1756824503.652161,Generated point 25979
point_025980,25980,category_0,low,1756824503.6521804,Generated point 25980
point_025981,25981,category_1,high,1756824503.6521962,Generated point 25981
point_025982,25982,category_2,low,1756824503.6522117,Generated point 25982
point_025983,25983,category_3,medium,1756824503.652227,Generated point 25983
point_025984,25984,category_4,high,1756824503.652242,Generated point 25984
point_025985,25985,category_5,medium,1756824503.6522567,Generated point 25985
point_025986,25986,category_6,medium,1756824503.6522722,Generated point 25986
point_025987,25987,category_7,low,1756824503.652287,Generated point 25987
point_025988,25988,category_8,low,1756824503.652319,Generated point 25988
point_025989,25989,category_9,medium,1756824503.6523335,Generated point 25989
point_025990,25990,category_10,high,1756824503.6523485,Generated point 25990
point_025991,25991,category_11,medium,1756824503.6523633,Generated point 25991
point_025992,25992,category_12,low,1756824503.652378,Generated point 25992
point_025993,25993,category_13,medium,1756824503.6523926,Generated point 25993
point_025994,25994,category_14,high,1756824503.6524076,Generated point 25994
point_025995,25995,category_15,low,1756824503.652422,Generated point 25995
point_025996,25996,category_16,high,1756824503.6524365,Generated point 25996
point_025997,25997,category_17,high,1756824503.6524515,Generated point 25997
point_025998,25998,category_18,low,1756824503.6524658,Generated point 25998
point_025999,25999,category_19,low,1756824503.6524806,Generated point 25999
point_026000,26000,category_0,low,1756824503.6524947,Generated point 26000
point_026001,26001,category_1,medium,1756824503.6525095,Generated point 26001
point_026002,26002,category_2,high,1756824503.6525242,Generated point 26002
point_026003,26003,category_3,medium,1756824503.6525385,Generated point 26003
point_026004,26004,category_4,high,1756824503.6525536,Generated point 26004
point_026005,26005,category_5,low,1756824503.6525679,Generated point 26005
point_026006,26006,category_6,medium,1756824503.6525815,Generated point 26006
point_026007,26007,category_7,high,1756824503.652599,Generated point 26007
point_026008,26008,category_8,high,1756824503.652611,Generated point 26008
point_026009,26009,category_9,high,1756824503.652624,Generated point 26009
point_026010,26010,category_10,high,1756824503.6527247,Generated point 26010
point_026011,26011,category_11,low,1756824503.6527545,Generated point 26011
point_026012,26012,category_12,medium,1756824503.6527722,Generated point 26012
point_026013,26013,category_13,high,1756824503.652788,Generated point 26013
point_026014,26014,category_14,medium,1756824503.6528032,Generated point 26014
point_026015,26015,category_15,high,1756824503.6528187,Generated point 26015
point_026016,26016,category_16,medium,1756824503.6528337,Generated point 26016
point_026017,26017,category_17,medium,1756824503.652849,Generated point 26017
point_026018,26018,category_18,low,1756824503.6528645,Generated point 26018
point_026019,26019,category_19,medium,1756824503.6528797,Generated point 26019
point_026020,26020,category_0,low,1756824503.6528952,Generated point 26020
